time,type,count
2016-11-23,MemberEvent,6461
2016-11-23,PullRequestEvent,67266
2016-11-23,IssuesEvent,42311
2016-11-23,ForkEvent,32151
2016-11-23,CreateEvent,155171
2016-11-23,DeleteEvent,29239
2016-11-24,PullRequestEvent,51328
2016-11-24,CreateEvent,133292
2016-11-24,PublicEvent,814
2016-11-24,WatchEvent,79481
2016-11-24,MemberEvent,5177
2016-11-24,IssueCommentEvent,67636
2016-11-24,ReleaseEvent,3301
2016-11-24,ForkEvent,29106
2016-11-24,PullRequestReviewCommentEvent,13720
2016-11-24,GollumEvent,6324
2016-11-24,CommitCommentEvent,2664
2016-11-24,PushEvent,501129
2016-11-24,DeleteEvent,21678
2016-11-24,IssuesEvent,36035
2016-11-25,PullRequestReviewCommentEvent,12094
2016-11-25,PublicEvent,687
2016-11-25,CreateEvent,121710
2016-11-25,IssuesEvent,30365
2016-11-25,IssueCommentEvent,59228
2016-11-25,WatchEvent,74433
2016-11-25,DeleteEvent,21888
2016-11-25,PushEvent,463318
2016-11-25,CommitCommentEvent,1962
2016-11-25,PullRequestEvent,48794
2016-11-25,ReleaseEvent,2963
2016-11-25,MemberEvent,4682
2016-11-25,ForkEvent,27329
2016-11-25,GollumEvent,6531
2016-11-26,IssuesEvent,21526
2016-11-26,CommitCommentEvent,1516
2016-11-26,CreateEvent,96175
2016-11-26,WatchEvent,49447
2016-11-26,ReleaseEvent,2122
2016-11-26,PullRequestEvent,31067
2016-11-26,PullRequestReviewCommentEvent,5760
2016-11-26,PushEvent,392968
2016-11-26,PublicEvent,575
2016-11-26,GollumEvent,4382
2016-11-26,DeleteEvent,16249
2016-11-26,MemberEvent,3595
2016-11-26,IssueCommentEvent,36972
2016-11-26,ForkEvent,18626
2016-11-27,PushEvent,415609
2016-11-27,MemberEvent,3242
2016-11-27,CommitCommentEvent,1765
2016-11-27,IssueCommentEvent,38607
2016-11-27,ForkEvent,18841
2016-11-27,WatchEvent,52047
2016-11-27,PullRequestEvent,33654
2016-11-27,CreateEvent,106388
2016-11-27,IssuesEvent,23441
2016-11-27,PullRequestReviewCommentEvent,6962
2016-11-27,DeleteEvent,18825
2016-11-27,ReleaseEvent,2262
2016-11-27,GollumEvent,4795
2016-11-27,PublicEvent,619
2016-11-28,IssueCommentEvent,87561
2016-11-28,CommitCommentEvent,2726
2016-11-28,WatchEvent,88667
2016-11-28,ReleaseEvent,3753
2016-11-28,PullRequestReviewCommentEvent,20414
2016-11-28,PullRequestEvent,65583
2016-11-28,PushEvent,574900
2016-11-28,IssuesEvent,41423
2016-11-28,CreateEvent,153125
2016-11-28,PublicEvent,1103
2016-11-28,MemberEvent,7874
2016-11-28,DeleteEvent,28468
2016-11-28,ForkEvent,31992
2016-11-28,GollumEvent,7569
2016-11-29,DeleteEvent,26212
2016-11-29,ForkEvent,34255
2016-11-29,GollumEvent,9434
2016-11-29,CommitCommentEvent,3227
2016-11-29,PullRequestEvent,70687
2016-11-29,IssuesEvent,44179
2016-11-29,PullRequestReviewCommentEvent,21100
2016-11-29,CreateEvent,161544
2016-11-29,PushEvent,605535
2016-11-29,ReleaseEvent,3864
2016-11-29,WatchEvent,90693
2016-11-29,MemberEvent,7168
2016-11-29,IssueCommentEvent,94124
2016-11-29,PublicEvent,1154
2016-11-30,WatchEvent,89622
2016-11-30,IssuesEvent,44747
2016-11-30,ReleaseEvent,3925
2016-11-30,PullRequestEvent,68557
2016-11-30,PublicEvent,1171
2016-11-30,DeleteEvent,26293
2016-11-30,CreateEvent,157294
2016-11-30,IssueCommentEvent,91041
2016-11-30,PullRequestReviewCommentEvent,20733
2016-11-30,GollumEvent,8334
2016-11-30,CommitCommentEvent,3041
2016-11-30,MemberEvent,7011
2016-11-30,PushEvent,599982
2016-11-30,ForkEvent,33615
2016-12-01,CommitCommentEvent,2855
2016-12-01,ReleaseEvent,3806
2016-12-01,IssueCommentEvent,92613
2016-12-01,IssuesEvent,44101
2016-12-01,GollumEvent,7568
2016-12-01,PullRequestReviewCommentEvent,21055
2016-12-01,MemberEvent,7225
2016-12-01,PushEvent,587622
2016-12-01,WatchEvent,88784
2016-12-01,ForkEvent,34598
2016-12-01,PullRequestEvent,70221
2016-12-01,DeleteEvent,28283
2016-12-01,PublicEvent,1140
2016-12-01,CreateEvent,156773
2016-12-02,PublicEvent,1140
2016-12-02,DeleteEvent,25738
2016-12-02,CreateEvent,145359
2016-12-02,PullRequestEvent,65545
2016-12-02,PullRequestReviewCommentEvent,18769
2016-12-02,WatchEvent,82115
2016-12-02,GollumEvent,7191
2016-12-02,MemberEvent,6182
2016-12-02,ForkEvent,31296
2016-12-02,IssuesEvent,40613
2016-12-02,CommitCommentEvent,2668
2016-12-02,IssueCommentEvent,83372
2016-12-02,PushEvent,560130
2016-12-02,ReleaseEvent,3732
2016-12-03,CreateEvent,112534
2016-12-03,PullRequestReviewCommentEvent,6676
2016-12-03,ForkEvent,19697
2016-12-03,IssueCommentEvent,44336
2016-12-03,MemberEvent,4267
2016-12-03,PullRequestEvent,34805
2016-12-03,IssuesEvent,24881
2016-12-03,WatchEvent,53988
2016-12-03,ReleaseEvent,2237
2016-12-03,CommitCommentEvent,1600
2016-12-03,DeleteEvent,17802
2016-12-03,GollumEvent,5067
2016-12-03,PushEvent,394188
2016-12-03,PublicEvent,725
2016-12-04,IssuesEvent,23361
2016-12-04,PullRequestReviewCommentEvent,6280
2016-12-04,ForkEvent,19478
2016-12-04,MemberEvent,3120
2016-12-04,WatchEvent,56919
2016-12-04,ReleaseEvent,2537
2016-12-04,PublicEvent,675
2016-12-04,PushEvent,415532
2016-12-04,PullRequestEvent,34376
2016-12-04,CommitCommentEvent,1742
2016-12-04,GollumEvent,5381
2016-12-04,IssueCommentEvent,41308
2016-12-04,CreateEvent,103581
2016-12-04,DeleteEvent,17864
2016-12-05,WatchEvent,89217
2016-12-05,PullRequestEvent,65439
2016-12-05,GollumEvent,7540
2016-12-05,PushEvent,577196
2016-12-05,DeleteEvent,27266
2016-12-05,ForkEvent,32384
2016-12-05,MemberEvent,6767
2016-12-05,ReleaseEvent,3804
2016-12-05,CreateEvent,171940
2016-12-05,CommitCommentEvent,2766
2016-12-05,IssueCommentEvent,87684
2016-12-05,IssuesEvent,41653
2016-12-05,PullRequestReviewCommentEvent,19587
2016-12-05,PublicEvent,1234
2016-12-06,ReleaseEvent,3881
2016-12-06,PublicEvent,1114
2016-12-06,MemberEvent,6371
2016-12-06,CreateEvent,153320
2016-12-06,CommitCommentEvent,2745
2016-12-06,WatchEvent,91383
2016-12-06,PullRequestEvent,66978
2016-12-06,PullRequestReviewCommentEvent,20141
2016-12-06,DeleteEvent,26154
2016-12-06,ForkEvent,33916
2016-12-06,IssueCommentEvent,89988
2016-12-06,IssuesEvent,42444
2016-12-06,GollumEvent,7798
2016-12-06,PushEvent,596839
2016-12-07,GollumEvent,7387
2016-12-07,PushEvent,606430
2016-12-07,PullRequestReviewCommentEvent,20579
2016-12-07,IssueCommentEvent,94864
2016-12-07,MemberEvent,6700
2016-12-07,CreateEvent,155634
2016-12-07,PullRequestEvent,70553
2016-12-07,ReleaseEvent,4351
2016-12-07,CommitCommentEvent,2954
2016-12-07,DeleteEvent,27466
2016-12-07,ForkEvent,34544
2016-12-07,IssuesEvent,44630
2016-12-07,WatchEvent,90165
2016-12-07,PublicEvent,1157
2016-12-08,IssuesEvent,42818
2016-12-08,IssueCommentEvent,88672
2016-12-08,PullRequestEvent,66925
2016-12-08,PullRequestReviewCommentEvent,20183
2016-12-08,ForkEvent,34343
2016-12-08,DeleteEvent,27048
2016-12-08,CommitCommentEvent,2689
2016-12-08,MemberEvent,6089
2016-12-08,WatchEvent,85459
2016-12-08,PublicEvent,998
2016-12-08,CreateEvent,149597
2016-12-08,GollumEvent,7561
2016-12-08,PushEvent,588279
2016-12-08,ReleaseEvent,3912
2016-12-09,ReleaseEvent,3671
2016-12-09,PullRequestReviewCommentEvent,18516
2016-12-09,IssueCommentEvent,83481
2016-12-09,IssuesEvent,40341
2016-12-09,CommitCommentEvent,2622
2016-12-09,PushEvent,560412
2016-12-09,ForkEvent,31568
2016-12-09,GollumEvent,6290
2016-12-09,PullRequestEvent,63078
2016-12-09,MemberEvent,5422
2016-12-09,CreateEvent,144828
2016-12-09,PublicEvent,1023
2016-12-09,DeleteEvent,26603
2016-12-09,WatchEvent,78687
2016-12-10,GollumEvent,4525
2016-12-10,PullRequestEvent,34858
2016-12-10,WatchEvent,51909
2016-12-10,DeleteEvent,17590
2016-12-10,IssueCommentEvent,41657
2016-12-10,ForkEvent,20622
2016-12-10,PushEvent,399749
2016-12-10,PublicEvent,685
2016-12-10,ReleaseEvent,2160
2016-12-10,MemberEvent,3889
2016-12-10,CommitCommentEvent,1460
2016-12-10,PullRequestReviewCommentEvent,6565
2016-12-10,IssuesEvent,22514
2016-12-10,CreateEvent,102405
2016-12-11,PublicEvent,695
2016-12-11,ForkEvent,18719
2016-12-11,PullRequestEvent,34065
2016-12-11,PushEvent,430416
2016-12-11,IssueCommentEvent,38935
2016-12-11,MemberEvent,2820
2016-12-11,CommitCommentEvent,1629
2016-12-11,DeleteEvent,17290
2016-12-11,IssuesEvent,22873
2016-12-11,CreateEvent,101996
2016-12-11,WatchEvent,51077
2016-12-11,GollumEvent,4651
2016-12-11,ReleaseEvent,2515
2016-12-11,PullRequestReviewCommentEvent,6495
2016-12-12,GollumEvent,7157
2016-12-12,CommitCommentEvent,2592
2016-12-12,WatchEvent,82331
2016-12-12,ReleaseEvent,3740
2016-12-12,IssuesEvent,40113
2016-12-12,ForkEvent,30805
2016-12-12,CreateEvent,152512
2016-12-12,MemberEvent,5566
2016-12-12,PullRequestReviewCommentEvent,18622
2016-12-12,DeleteEvent,30390
2016-12-12,IssueCommentEvent,85361
2016-12-12,PublicEvent,1193
2016-12-12,PullRequestEvent,65528
2016-12-12,PushEvent,576758
2016-12-13,ForkEvent,33104
2016-12-13,GollumEvent,8125
2016-12-13,IssueCommentEvent,91370
2016-12-13,WatchEvent,86457
2016-12-13,IssuesEvent,43900
2016-12-13,PullRequestReviewCommentEvent,21217
2016-12-13,CreateEvent,149835
2016-12-13,PublicEvent,1194
2016-12-13,PullRequestEvent,67511
2016-12-13,MemberEvent,5789
2016-12-13,CommitCommentEvent,2714
2016-12-13,ReleaseEvent,4104
2016-12-13,DeleteEvent,31015
2016-12-13,PushEvent,573527
2016-12-14,PushEvent,566942
2016-12-14,DeleteEvent,25699
2016-12-14,IssuesEvent,42893
2016-12-14,GollumEvent,7050
2016-12-14,WatchEvent,87725
2016-12-14,PullRequestEvent,67188
2016-12-14,IssueCommentEvent,89828
2016-12-14,CommitCommentEvent,2685
2016-12-14,PullRequestReviewCommentEvent,21140
2016-12-14,PublicEvent,1126
2016-12-14,MemberEvent,5376
2016-12-14,ReleaseEvent,4054
2016-12-14,CreateEvent,149145
2016-12-14,ForkEvent,32642
2016-12-15,IssueCommentEvent,86835
2016-12-15,CommitCommentEvent,2561
2016-12-15,ReleaseEvent,3876
2016-12-15,DeleteEvent,29045
2016-12-15,GollumEvent,7289
2016-12-15,IssuesEvent,40916
2016-12-15,PublicEvent,1031
2016-12-15,WatchEvent,86223
2016-12-15,PullRequestReviewCommentEvent,20227
2016-12-15,CreateEvent,145415
2016-12-15,MemberEvent,5429
2016-12-15,ForkEvent,32615
2016-12-15,PushEvent,553097
2016-12-15,PullRequestEvent,65662
2016-12-16,PublicEvent,922
2016-12-16,PullRequestReviewCommentEvent,17743
2016-12-16,PushEvent,516031
2016-12-16,MemberEvent,4869
2016-12-16,IssuesEvent,36519
2016-12-16,CommitCommentEvent,2327
2016-12-16,GollumEvent,6414
2016-12-16,WatchEvent,82399
2016-12-16,IssueCommentEvent,78457
2016-12-16,CreateEvent,135196
2016-12-16,PullRequestEvent,56798
2016-12-16,ReleaseEvent,3830
2016-12-16,ForkEvent,28875
2016-12-16,DeleteEvent,25487
2016-12-17,IssueCommentEvent,40663
2016-12-17,PublicEvent,605
2016-12-17,ForkEvent,19661
2016-12-17,WatchEvent,50908
2016-12-17,IssuesEvent,22288
2016-12-17,PushEvent,340398
2016-12-17,MemberEvent,2708
2016-12-17,CreateEvent,87251
2016-12-17,GollumEvent,3899
2016-12-17,ReleaseEvent,2215
2016-12-17,CommitCommentEvent,1482
2016-12-17,PullRequestEvent,30397
2016-12-17,PullRequestReviewCommentEvent,6849
2016-12-17,DeleteEvent,14818
2016-12-18,CommitCommentEvent,1610
2016-12-18,CreateEvent,94370
2016-12-18,DeleteEvent,15775
2016-12-18,ReleaseEvent,2267
2016-12-18,ForkEvent,19209
2016-12-18,IssueCommentEvent,38875
2016-12-18,MemberEvent,2293
2016-12-18,PullRequestReviewCommentEvent,5942
2016-12-18,IssuesEvent,22738
2016-12-18,WatchEvent,51588
2016-12-18,PullRequestEvent,30328
2016-12-18,PushEvent,371806
2016-12-18,GollumEvent,4136
2016-12-18,PublicEvent,682
2016-12-19,IssueCommentEvent,85518
2016-12-19,PullRequestEvent,57660
2016-12-19,DeleteEvent,26823
2016-12-19,CreateEvent,139187
2016-12-19,MemberEvent,4788
2016-12-19,WatchEvent,85881
2016-12-19,PushEvent,518165
2016-12-19,CommitCommentEvent,2519
2016-12-19,PullRequestReviewCommentEvent,19835
2016-12-19,IssuesEvent,41770
2016-12-19,ForkEvent,30159
2016-12-19,GollumEvent,6369
2016-12-19,PublicEvent,960
2016-12-19,ReleaseEvent,3687
2016-12-20,MemberEvent,4747
2016-12-20,WatchEvent,87301
2016-12-20,CommitCommentEvent,2604
2016-12-20,PublicEvent,994
2016-12-20,CreateEvent,138984
2016-12-20,IssueCommentEvent,91816
2016-12-20,GollumEvent,7045
2016-12-20,ReleaseEvent,3831
2016-12-20,DeleteEvent,24269
2016-12-20,PullRequestEvent,59895
2016-12-20,IssuesEvent,44758
2016-12-20,PullRequestReviewCommentEvent,19881
2016-12-20,PushEvent,517765
2016-12-20,ForkEvent,31243
2016-12-21,IssuesEvent,43907
2016-12-21,ReleaseEvent,3859
2016-12-21,PushEvent,502931
2016-12-21,PullRequestEvent,57674
2016-12-21,PullRequestReviewCommentEvent,18528
2016-12-21,GollumEvent,6543
2016-12-21,MemberEvent,4401
2016-12-21,CommitCommentEvent,2544
2016-12-21,PublicEvent,980
2016-12-21,DeleteEvent,24487
2016-12-21,WatchEvent,86650
2016-12-21,ForkEvent,33036
2016-12-21,IssueCommentEvent,88428
2016-12-21,CreateEvent,140761
2016-12-22,PullRequestEvent,53318
2016-12-22,WatchEvent,83441
2016-12-22,PublicEvent,981
2016-12-22,DeleteEvent,22300
2016-12-22,PullRequestReviewCommentEvent,18237
2016-12-22,CommitCommentEvent,2371
2016-12-22,IssuesEvent,38964
2016-12-22,CreateEvent,127289
2016-12-22,PushEvent,468767
2016-12-22,ReleaseEvent,3688
2016-12-22,ForkEvent,31679
2016-12-22,IssueCommentEvent,77327
2016-12-22,MemberEvent,4070
2016-12-22,GollumEvent,6143
2016-12-23,PullRequestReviewCommentEvent,12503
2016-12-23,WatchEvent,71631
2016-12-23,IssuesEvent,30026
2016-12-23,CreateEvent,115397
2016-12-23,ForkEvent,24953
2016-12-23,PullRequestEvent,41505
2016-12-23,MemberEvent,2733
2016-12-23,PublicEvent,724
2016-12-23,DeleteEvent,17612
2016-12-23,PushEvent,397022
2016-12-23,GollumEvent,5406
2016-12-23,IssueCommentEvent,56165
2016-12-23,CommitCommentEvent,1878
2016-12-23,ReleaseEvent,3192
2016-12-24,GollumEvent,3058
2016-12-24,CreateEvent,98243
2016-12-24,DeleteEvent,14614
2016-12-24,MemberEvent,1460
2016-12-24,PublicEvent,499
2016-12-24,IssueCommentEvent,28857
2016-12-24,ReleaseEvent,3434
2016-12-24,IssuesEvent,16326
2016-12-24,CommitCommentEvent,1264
2016-12-24,PushEvent,271655
2016-12-24,WatchEvent,44842
2016-12-24,PullRequestEvent,21809
2016-12-24,ForkEvent,15545
2016-12-24,PullRequestReviewCommentEvent,4599
2016-12-25,IssueCommentEvent,24920
2016-12-25,PullRequestEvent,18699
2016-12-25,MemberEvent,1025
2016-12-25,ForkEvent,14243
2016-12-25,CreateEvent,77040
2016-12-25,PushEvent,248595
2016-12-25,IssuesEvent,15947
2016-12-25,WatchEvent,41411
2016-12-25,PublicEvent,400
2016-12-25,GollumEvent,2808
2016-12-25,CommitCommentEvent,1213
2016-12-25,ReleaseEvent,3484
2016-12-25,PullRequestReviewCommentEvent,3965
2016-12-25,DeleteEvent,12613
2016-12-26,IssueCommentEvent,40319
2016-12-26,PullRequestEvent,28364
2016-12-26,CommitCommentEvent,1523
2016-12-26,GollumEvent,4169
2016-12-26,CreateEvent,93652
2016-12-26,IssuesEvent,24672
2016-12-26,ForkEvent,22208
2016-12-26,PublicEvent,587
2016-12-26,PushEvent,331939
2016-12-26,ReleaseEvent,2139
2016-12-26,MemberEvent,2205
2016-12-26,PullRequestReviewCommentEvent,8444
2016-12-26,WatchEvent,67064
2016-12-26,DeleteEvent,14353
2016-12-27,PullRequestReviewCommentEvent,11315
2016-12-27,ForkEvent,26406
2016-12-27,PublicEvent,714
2016-12-27,GollumEvent,4845
2016-12-27,MemberEvent,2963
2016-12-27,PushEvent,389249
2016-12-27,IssueCommentEvent,50854
2016-12-27,PullRequestEvent,36765
2016-12-27,ReleaseEvent,2540
2016-12-27,CreateEvent,111173
2016-12-27,IssuesEvent,27308
2016-12-27,CommitCommentEvent,1891
2016-12-27,WatchEvent,75433
2016-12-27,DeleteEvent,15112
2016-12-28,ReleaseEvent,2763
2016-12-28,PullRequestEvent,40536
2016-12-28,MemberEvent,3277
2016-12-28,WatchEvent,80696
2016-12-28,IssuesEvent,29778
2016-12-28,PushEvent,398386
2016-12-28,CommitCommentEvent,2066
2016-12-28,PullRequestReviewCommentEvent,13177
2016-12-28,IssueCommentEvent,56118
2016-12-28,PublicEvent,680
2016-12-28,CreateEvent,109626
2016-12-28,GollumEvent,4592
2016-12-28,ForkEvent,26929
2016-12-28,DeleteEvent,18105
2016-12-29,PullRequestReviewCommentEvent,13430
2016-12-29,PullRequestEvent,39953
2016-12-29,PublicEvent,736
2016-12-29,PushEvent,388637
2016-12-29,IssueCommentEvent,56671
2016-12-29,CommitCommentEvent,2121
2016-12-29,MemberEvent,3004
2016-12-29,WatchEvent,78730
2016-12-29,IssuesEvent,28485
2016-12-29,ForkEvent,27249
2016-12-29,GollumEvent,4491
2016-12-29,CreateEvent,112501
2016-12-29,DeleteEvent,18612
2016-12-29,ReleaseEvent,3123
2016-12-30,IssueCommentEvent,51315
2016-12-30,WatchEvent,74210
2016-12-30,CommitCommentEvent,1877
2016-12-30,PublicEvent,729
2016-12-30,GollumEvent,4568
2016-12-30,PullRequestEvent,36750
2016-12-30,CreateEvent,101617
2016-12-30,MemberEvent,2460
2016-12-30,DeleteEvent,15349
2016-12-30,ForkEvent,24829
2016-12-30,ReleaseEvent,2901
2016-12-30,IssuesEvent,27401
2016-12-30,PullRequestReviewCommentEvent,10630
2016-12-30,PushEvent,373980
2016-12-31,GollumEvent,2999
2016-12-31,IssueCommentEvent,30007
2016-12-31,CommitCommentEvent,1313
2016-12-31,DeleteEvent,14288
2016-12-31,PushEvent,259788
2016-12-31,PublicEvent,444
2016-12-31,ForkEvent,14205
2016-12-31,PullRequestEvent,21884
2016-12-31,CreateEvent,75033
2016-12-31,WatchEvent,40549
2016-12-31,MemberEvent,1076
2016-12-31,PullRequestReviewCommentEvent,5450
2016-12-31,IssuesEvent,16808
2016-12-31,ReleaseEvent,1856
2017-01-01,CreateEvent,67439
2017-01-01,PublicEvent,395
2017-01-01,PullRequestEvent,18445
2017-01-01,GollumEvent,2770
2017-01-01,DeleteEvent,13797
2017-01-01,PullRequestReviewCommentEvent,4028
2017-01-01,CommitCommentEvent,863
2017-01-01,WatchEvent,37723
2017-01-01,PushEvent,233551
2017-01-01,ReleaseEvent,1679
2017-01-01,ForkEvent,12722
2017-01-01,IssueCommentEvent,24594
2017-01-01,IssuesEvent,13833
2017-01-01,MemberEvent,937
